,Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY,CON_UCTIVITY,WSE_ft
8240,6/11/2021,1:15:00 PM,0,0.9389,18.403,109163,109163,4.8989
8241,6/11/2021,1:30:00 PM,0,0.939,18.688,109163,109163,4.899
8242,6/11/2021,1:45:00 PM,0,0.9354,18.953,101632,101632,4.8954
8243,6/11/2021,2:00:00 PM,0,0.938,19.248,103785,103785,4.898
8244,6/11/2021,2:15:00 PM,0,0.9407,19.536,102338,102338,4.9007
8245,6/11/2021,2:30:00 PM,0,0.9386,19.809,102194,102194,4.8986
8246,6/11/2021,2:45:00 PM,0,0.9355,20.063,102390,102390,4.8955
8247,6/11/2021,3:00:00 PM,0,0.9439,20.329,102798,102798,4.9039
8248,6/11/2021,3:15:00 PM,0,0.9442,20.553,103166,103166,4.9042
8249,6/11/2021,3:30:00 PM,0,0.9433,20.752,103421,103421,4.9033
8250,6/11/2021,3:45:00 PM,0,0.9444,20.942,103681,103681,4.9044
8251,6/11/2021,4:00:00 PM,0,0.944,21.096,103961,103961,4.904
8252,6/11/2021,4:15:00 PM,0,0.9415,21.25,104051,104051,4.9015
8253,6/11/2021,4:30:00 PM,0,0.9387,21.392,104296,104296,4.8987
8254,6/11/2021,4:45:00 PM,0,0.9424,21.491,104480,104480,4.9024
8255,6/11/2021,5:00:00 PM,0,0.9437,21.583,104602,104602,4.9037
8256,6/11/2021,5:15:00 PM,0,0.9401,21.679,104713,104713,4.9001
8257,6/11/2021,5:30:00 PM,0,0.9394,21.778,104835,104835,4.8994
8258,6/11/2021,5:45:00 PM,0,0.94,21.828,104934,104934,4.9
8259,6/11/2021,6:00:00 PM,0,0.9363,21.93,104994,104994,4.8963
8260,6/11/2021,6:15:00 PM,0,0.9354,21.987,105067,105067,4.8954
8261,6/11/2021,6:30:00 PM,0,0.9354,22.076,105271,105271,4.8954
8262,6/11/2021,6:45:00 PM,0,0.9308,22.114,105393,105393,4.8908
8263,6/11/2021,7:00:00 PM,0,0.9297,22.135,105431,105431,4.8897
8264,6/11/2021,7:15:00 PM,0,0.932,22.126,105389,105389,4.892
8265,6/11/2021,7:30:00 PM,0,0.934,22.112,105326,105326,4.894
8266,6/11/2021,7:45:00 PM,0,0.9315,22.108,105320,105320,4.8915
8267,6/11/2021,8:00:00 PM,0,0.9322,22.115,105287,105287,4.8922
8268,6/11/2021,8:15:00 PM,0,0.932,22.114,105269,105269,4.892
8269,6/11/2021,8:30:00 PM,0,0.9325,22.085,105216,105216,4.8925
8270,6/11/2021,8:45:00 PM,0,0.9316,22.057,105123,105123,4.8916
8271,6/11/2021,9:00:00 PM,0,0.9305,22.007,105006,105006,4.8905
8272,6/11/2021,9:15:00 PM,0,0.9307,21.961,104893,104893,4.8907
8273,6/11/2021,9:30:00 PM,0,0.9292,21.929,104797,104797,4.8892
8274,6/11/2021,9:45:00 PM,0,0.9285,21.88,104662,104662,4.8885
8275,6/11/2021,10:00:00 PM,0,0.9279,21.803,104560,104560,4.8879
8276,6/11/2021,10:15:00 PM,0,0.9283,21.737,104447,104447,4.8883
8277,6/11/2021,10:30:00 PM,0,0.9285,21.746,104389,104389,4.8885
8278,6/11/2021,10:45:00 PM,0,0.928,21.762,104412,104412,4.888
8279,6/11/2021,11:00:00 PM,0,0.928,21.781,104455,104455,4.888
8280,6/11/2021,11:15:00 PM,0,0.9271,21.812,104495,104495,4.8871
8281,6/11/2021,11:30:00 PM,0,0.9275,21.861,104573,104573,4.8875
8282,6/11/2021,11:45:00 PM,0,0.9258,21.799,104629,104629,4.8858
8283,6/12/2021,12:00:00 AM,0,0.927,21.759,104754,104754,4.887
8284,6/12/2021,12:15:00 AM,0,0.9271,21.723,105150,105150,4.8871
8285,6/12/2021,12:30:00 AM,0,0.9256,21.667,106326,106326,4.8856
8286,6/12/2021,12:45:00 AM,0,0.9257,21.616,108123,108123,4.8857
8287,6/12/2021,1:00:00 AM,0,0.9262,21.57,109163,109163,4.8862
8288,6/12/2021,1:15:00 AM,0,0.9247,21.514,109163,109163,4.8847
8289,6/12/2021,1:30:00 AM,0,0.9256,21.479,109163,109163,4.8856
8290,6/12/2021,1:45:00 AM,0,0.9238,21.403,109163,109163,4.8838
8291,6/12/2021,2:00:00 AM,0,0.9257,21.323,109163,109163,4.8857
8292,6/12/2021,2:15:00 AM,0,0.9263,21.222,109163,109163,4.8863
8293,6/12/2021,2:30:00 AM,0,0.9259,21.146,109163,109163,4.8859
8294,6/12/2021,2:45:00 AM,0,0.927,21.04,109163,109163,4.887
8295,6/12/2021,3:00:00 AM,0,0.9266,20.954,109163,109163,4.8866
8296,6/12/2021,3:15:00 AM,0,0.929,20.855,109163,109163,4.889
8297,6/12/2021,3:30:00 AM,0,0.9306,20.737,109163,109163,4.8906
8298,6/12/2021,3:45:00 AM,0,0.9292,20.657,109163,109163,4.8892
8299,6/12/2021,4:00:00 AM,0,0.9288,20.559,109163,109163,4.8888
8300,6/12/2021,4:15:00 AM,0,0.9285,20.459,109163,109163,4.8885
8301,6/12/2021,4:30:00 AM,0,0.9287,20.312,109163,109163,4.8887
8302,6/12/2021,4:45:00 AM,0,0.9294,20.135,109163,109163,4.8894
8303,6/12/2021,5:00:00 AM,0,0.9294,19.991,109163,109163,4.8894
8304,6/12/2021,5:15:00 AM,0,0.9293,19.913,109163,109163,4.8893
8305,6/12/2021,5:30:00 AM,0,0.9305,19.832,109163,109163,4.8905
8306,6/12/2021,5:45:00 AM,0,0.9306,19.844,109163,109163,4.8906
8307,6/12/2021,6:00:00 AM,0,0.9316,19.844,109163,109163,4.8916
8308,6/12/2021,6:15:00 AM,0,0.9335,19.78,109163,109163,4.8935
8309,6/12/2021,6:30:00 AM,0,0.9352,19.728,109163,109163,4.8952
8310,6/12/2021,6:45:00 AM,0,0.9336,19.613,109163,109163,4.8936
8311,6/12/2021,7:00:00 AM,0,0.9322,19.574,109163,109163,4.8922
8312,6/12/2021,7:15:00 AM,0,0.9347,19.715,109017,109017,4.8947
8313,6/12/2021,7:30:00 AM,0,0.9357,19.819,108721,108721,4.8957
8314,6/12/2021,7:45:00 AM,0,0.9319,19.896,108740,108740,4.8919
8315,6/12/2021,8:00:00 AM,0,0.9316,19.95,108768,108768,4.8916
8316,6/12/2021,8:15:00 AM,0,0.9291,19.709,108767,108767,4.8891
8317,6/12/2021,8:30:00 AM,0,0.9269,19.278,107582,107582,4.8869
8318,6/12/2021,8:45:00 AM,0,0.9276,19.261,107636,107636,4.8876
8319,6/12/2021,9:00:00 AM,0,0.9295,19.297,107937,107937,4.8895
8320,6/12/2021,9:15:00 AM,0,0.9283,19.134,107913,107913,4.8883
8321,6/12/2021,9:30:00 AM,0,0.926,19.146,108138,108138,4.886
8322,6/12/2021,9:45:00 AM,0,0.93,19.269,108714,108714,4.89
8323,6/12/2021,10:00:00 AM,0,0.9291,19.353,108814,108814,4.8891
8324,6/12/2021,10:15:00 AM,0,0.9301,19.386,108607,108607,4.8901
8325,6/12/2021,10:30:00 AM,0,0.9292,19.404,108207,108207,4.8892
8326,6/12/2021,10:45:00 AM,0,0.9349,19.429,107489,107489,4.8949
8327,6/12/2021,11:00:00 AM,0,0.9423,19.455,106487,106487,4.9023
8328,6/12/2021,11:15:00 AM,0,0.9428,19.478,105959,105959,4.9028
8329,6/12/2021,11:30:00 AM,0,0.9424,19.495,105546,105546,4.9024
8330,6/12/2021,11:45:00 AM,0,0.9453,19.52,105047,105047,4.9053
8331,6/12/2021,12:00:00 PM,0,0.9457,19.569,104552,104552,4.9057
8332,6/12/2021,12:15:00 PM,0,0.9446,19.629,104115,104115,4.9046
8333,6/12/2021,12:30:00 PM,0,0.9458,19.694,104014,104014,4.9058
8334,6/12/2021,12:45:00 PM,0,0.9491,19.886,104073,104073,4.9091
8335,6/12/2021,1:00:00 PM,0,0.9487,20.202,104136,104136,4.9087
8336,6/12/2021,1:15:00 PM,0,0.9513,20.601,103583,103583,4.9113
8337,6/12/2021,1:30:00 PM,0,0.9518,20.978,103363,103363,4.9118
8338,6/12/2021,1:45:00 PM,0,0.9501,21.226,103641,103641,4.9101
8339,6/12/2021,2:00:00 PM,0,0.9469,21.441,104097,104097,4.9069
8340,6/12/2021,2:15:00 PM,0,0.9456,21.576,104435,104435,4.9056
8341,6/12/2021,2:30:00 PM,0,0.946,21.723,104926,104926,4.906
8342,6/12/2021,2:45:00 PM,0,0.9447,21.896,105334,105334,4.9047
8343,6/12/2021,3:00:00 PM,0,0.9465,22.083,105757,105757,4.9065
8344,6/12/2021,3:15:00 PM,0,0.9428,22.239,106212,106212,4.9028
8345,6/12/2021,3:30:00 PM,0,0.9416,22.349,106504,106504,4.9016
8346,6/12/2021,3:45:00 PM,0,0.9385,22.458,106614,106614,4.8985
8347,6/12/2021,4:00:00 PM,0,0.9379,22.544,106684,106684,4.8979
8348,6/12/2021,4:15:00 PM,0,0.9383,22.611,106637,106637,4.8983
8349,6/12/2021,4:30:00 PM,0,0.9385,22.689,106712,106712,4.8985
8350,6/12/2021,4:45:00 PM,0,0.9379,22.761,106649,106649,4.8979
8351,6/12/2021,5:00:00 PM,0,0.9343,22.828,106527,106527,4.8943
8352,6/12/2021,5:15:00 PM,0,0.9339,22.905,106730,106730,4.8939
8353,6/12/2021,5:30:00 PM,0,0.9312,22.967,106739,106739,4.8912
8354,6/12/2021,5:45:00 PM,0,0.9307,23.065,107239,107239,4.8907
8355,6/12/2021,6:00:00 PM,0,0.93,23.202,108046,108046,4.89
8356,6/12/2021,6:15:00 PM,0,0.9305,23.314,108520,108520,4.8905
8357,6/12/2021,6:30:00 PM,0,0.9315,23.421,108797,108797,4.8915
8358,6/12/2021,6:45:00 PM,0,0.9297,23.488,108823,108823,4.8897
8359,6/12/2021,7:00:00 PM,0,0.9288,23.519,108797,108797,4.8888
8360,6/12/2021,7:15:00 PM,0,0.927,23.54,108710,108710,4.887
8361,6/12/2021,7:30:00 PM,0,0.9292,23.531,108588,108588,4.8892
8362,6/12/2021,7:45:00 PM,0,0.927,23.494,108464,108464,4.887
8363,6/12/2021,8:00:00 PM,0,0.9269,23.45,108326,108326,4.8869
8364,6/12/2021,8:15:00 PM,0,0.9251,23.427,108151,108151,4.8851
8365,6/12/2021,8:30:00 PM,0,0.9228,23.366,107987,107987,4.8828
8366,6/12/2021,8:45:00 PM,0,0.9213,23.279,107802,107802,4.8813
8367,6/12/2021,9:00:00 PM,0,0.9217,23.2,107635,107635,4.8817
8368,6/12/2021,9:15:00 PM,0,0.9211,23.095,107373,107373,4.8811
8369,6/12/2021,9:30:00 PM,0,0.9202,23.01,107210,107210,4.8802
8370,6/12/2021,9:45:00 PM,0,0.9174,22.936,107055,107055,4.8774
8371,6/12/2021,10:00:00 PM,0,0.9172,22.866,106871,106871,4.8772
8372,6/12/2021,10:15:00 PM,0,0.9175,22.798,106700,106700,4.8775
8373,6/12/2021,10:30:00 PM,0,0.9136,22.739,106566,106566,4.8736
8374,6/12/2021,10:45:00 PM,0,0.9132,22.666,106434,106434,4.8732
8375,6/12/2021,11:00:00 PM,0,0.9148,22.563,106770,106770,4.8748
8376,6/12/2021,11:15:00 PM,0,0.9167,22.483,108542,108542,4.8767
8377,6/12/2021,11:30:00 PM,0,0.9155,22.472,109163,109163,4.8755
8378,6/12/2021,11:45:00 PM,0,0.9158,22.433,109163,109163,4.8758
8379,6/13/2021,12:00:00 AM,0,0.9157,22.41,109163,109163,4.8757
8380,6/13/2021,12:15:00 AM,0,0.916,22.389,109163,109163,4.876
8381,6/13/2021,12:30:00 AM,0,0.9151,22.383,109163,109163,4.8751
8382,6/13/2021,12:45:00 AM,0,0.915,22.347,109163,109163,4.875
8383,6/13/2021,1:00:00 AM,0,0.9165,22.288,109163,109163,4.8765
8384,6/13/2021,1:15:00 AM,0,0.9148,22.221,109163,109163,4.8748
8385,6/13/2021,1:30:00 AM,0,0.9156,22.156,109163,109163,4.8756
8386,6/13/2021,1:45:00 AM,0,0.9156,22.105,109163,109163,4.8756
8387,6/13/2021,2:00:00 AM,0,0.915,22.058,109163,109163,4.875
8388,6/13/2021,2:15:00 AM,0,0.916,22.001,109163,109163,4.876
8389,6/13/2021,2:30:00 AM,0,0.9193,21.934,109163,109163,4.8793
8390,6/13/2021,2:45:00 AM,0,0.9164,21.855,109163,109163,4.8764
8391,6/13/2021,3:00:00 AM,0,0.9174,21.775,109163,109163,4.8774
8392,6/13/2021,3:15:00 AM,0,0.9179,21.712,109163,109163,4.8779
8393,6/13/2021,3:30:00 AM,0,0.9198,21.671,109163,109163,4.8798
8394,6/13/2021,3:45:00 AM,0,0.92,21.605,109163,109163,4.88
8395,6/13/2021,4:00:00 AM,0,0.9192,21.561,109163,109163,4.8792
8396,6/13/2021,4:15:00 AM,0,0.9173,21.509,109163,109163,4.8773
8397,6/13/2021,4:30:00 AM,0,0.9177,21.452,109163,109163,4.8777
8398,6/13/2021,4:45:00 AM,0,0.9197,21.415,109163,109163,4.8797
8399,6/13/2021,5:00:00 AM,0,0.9208,21.377,109163,109163,4.8808
8400,6/13/2021,5:15:00 AM,0,0.919,21.273,109163,109163,4.879
8401,6/13/2021,5:30:00 AM,0,0.9204,21.272,109163,109163,4.8804
8402,6/13/2021,5:45:00 AM,0,0.9192,21.236,109163,109163,4.8792
8403,6/13/2021,6:00:00 AM,0,0.9192,21.168,109163,109163,4.8792
8404,6/13/2021,6:15:00 AM,0,0.9225,21.077,109163,109163,4.8825
8405,6/13/2021,6:30:00 AM,0,0.9216,20.98,109163,109163,4.8816
8406,6/13/2021,6:45:00 AM,0,0.9199,20.899,109163,109163,4.8799
8407,6/13/2021,7:00:00 AM,0,0.92,20.843,109163,109163,4.88
8408,6/13/2021,7:15:00 AM,0,0.9191,20.699,109163,109163,4.8791
8409,6/13/2021,7:30:00 AM,0,0.9175,20.693,109163,109163,4.8775
8410,6/13/2021,7:45:00 AM,0,0.9168,20.802,109163,109163,4.8768
8411,6/13/2021,8:00:00 AM,0,0.9187,20.908,109163,109163,4.8787
8412,6/13/2021,8:15:00 AM,0,0.9164,20.881,109163,109163,4.8764
8413,6/13/2021,8:30:00 AM,0,0.9173,20.887,109163,109163,4.8773
8414,6/13/2021,8:45:00 AM,0,0.9131,20.755,109163,109163,4.8731
8415,6/13/2021,9:00:00 AM,0,0.9109,20.672,109163,109163,4.8709
8416,6/13/2021,9:15:00 AM,0,0.9126,20.599,109163,109163,4.8726
8417,6/13/2021,9:30:00 AM,0,0.9136,20.654,109163,109163,4.8736
8418,6/13/2021,9:45:00 AM,0,0.9138,20.659,109163,109163,4.8738
8419,6/13/2021,10:00:00 AM,0,0.9129,20.667,109163,109163,4.8729
8420,6/13/2021,10:15:00 AM,0,0.9123,20.652,109163,109163,4.8723
8421,6/13/2021,10:30:00 AM,0,0.9122,20.67,109163,109163,4.8722
8422,6/13/2021,10:45:00 AM,0,0.9129,20.674,109163,109163,4.8729
8423,6/13/2021,11:00:00 AM,0,0.9148,20.702,109163,109163,4.8748
8424,6/13/2021,11:15:00 AM,0,0.9129,20.739,109163,109163,4.8729
8425,6/13/2021,11:30:00 AM,0,0.9147,20.767,109163,109163,4.8747
8426,6/13/2021,11:45:00 AM,0,0.9147,20.78,109163,109163,4.8747
8427,6/13/2021,12:00:00 PM,0,0.9176,20.792,109163,109163,4.8776
8428,6/13/2021,12:15:00 PM,0,0.9232,20.807,108833,108833,4.8832
8429,6/13/2021,12:30:00 PM,0,0.921,20.835,108269,108269,4.881
8430,6/13/2021,12:45:00 PM,0,0.923,20.925,107689,107689,4.883
8431,6/13/2021,1:00:00 PM,0,0.9242,21.036,107314,107314,4.8842
8432,6/13/2021,1:15:00 PM,0,0.934,21.162,107194,107194,4.894
8433,6/13/2021,1:30:00 PM,0,0.9361,21.338,107227,107227,4.8961
8434,6/13/2021,1:45:00 PM,0,0.9369,21.519,107408,107408,4.8969
8435,6/13/2021,2:00:00 PM,0,0.9395,21.854,107566,107566,4.8995
8436,6/13/2021,2:15:00 PM,0,0.9408,22.076,107642,107642,4.9008
8437,6/13/2021,2:30:00 PM,0,0.9433,22.336,107829,107829,4.9033
8438,6/13/2021,2:45:00 PM,0,0.9383,22.535,108224,108224,4.8983
8439,6/13/2021,3:00:00 PM,0,0.9353,22.695,108846,108846,4.8953
8440,6/13/2021,3:15:00 PM,0,0.9348,22.916,109163,109163,4.8948
8441,6/13/2021,3:30:00 PM,0,0.9365,23.097,109163,109163,4.8965
8442,6/13/2021,3:45:00 PM,0,0.9362,23.269,109163,109163,4.8962
8443,6/13/2021,4:00:00 PM,0,0.9303,23.372,109163,109163,4.8903
8444,6/13/2021,4:15:00 PM,0,0.9306,23.477,109163,109163,4.8906
8445,6/13/2021,4:30:00 PM,0,0.9297,23.537,109163,109163,4.8897
8446,6/13/2021,4:45:00 PM,0,0.9255,23.567,109163,109163,4.8855
8447,6/13/2021,5:00:00 PM,0,0.922,23.623,109163,109163,4.882
8448,6/13/2021,5:15:00 PM,0,0.918,23.69,109163,109163,4.878
8449,6/13/2021,5:30:00 PM,0,0.9229,23.667,109163,109163,4.8829
8450,6/13/2021,5:45:00 PM,0,0.9191,23.713,109163,109163,4.8791
8451,6/13/2021,6:00:00 PM,0,0.9184,23.773,109163,109163,4.8784
8452,6/13/2021,6:15:00 PM,0,0.9188,23.881,109163,109163,4.8788
8453,6/13/2021,6:30:00 PM,0,0.9189,23.916,109163,109163,4.8789
8454,6/13/2021,6:45:00 PM,0,0.918,24.006,109163,109163,4.878
8455,6/13/2021,7:00:00 PM,0,0.9152,23.979,109163,109163,4.8752
8456,6/13/2021,7:15:00 PM,0,0.9115,23.984,109163,109163,4.8715
8457,6/13/2021,7:30:00 PM,0,0.9111,23.933,109163,109163,4.8711
8458,6/13/2021,7:45:00 PM,0,0.9096,23.87,109163,109163,4.8696
8459,6/13/2021,8:00:00 PM,0,0.9044,23.855,109075,109075,4.8644
8460,6/13/2021,8:15:00 PM,0,0.9076,23.922,109163,109163,4.8676
8461,6/13/2021,8:30:00 PM,0,0.9068,23.954,109163,109163,4.8668
8462,6/13/2021,8:45:00 PM,0,0.9067,23.958,109163,109163,4.8667
8463,6/13/2021,9:00:00 PM,0,0.9073,23.894,108944,108944,4.8673
8464,6/13/2021,9:15:00 PM,0,0.9079,23.768,108449,108449,4.8679
8465,6/13/2021,9:30:00 PM,0,0.9049,23.654,108030,108030,4.8649
8466,6/13/2021,9:45:00 PM,0,0.9055,23.529,107660,107660,4.8655
8467,6/13/2021,10:00:00 PM,0,0.901,23.457,107477,107477,4.861
8468,6/13/2021,10:15:00 PM,0,0.9022,23.359,107454,107454,4.8622
8469,6/13/2021,10:30:00 PM,0,0.9015,23.264,107499,107499,4.8615
8470,6/13/2021,10:45:00 PM,0,0.9011,23.153,107792,107792,4.8611
8471,6/13/2021,11:00:00 PM,0,0.9004,23.073,108648,108648,4.8604
8472,6/13/2021,11:15:00 PM,0,0.9007,23.004,109163,109163,4.8607
8473,6/13/2021,11:30:00 PM,0,0.8987,22.895,109163,109163,4.8587
8474,6/13/2021,11:45:00 PM,0,0.8993,22.837,109163,109163,4.8593
8475,6/14/2021,12:00:00 AM,0,0.8986,22.917,109163,109163,4.8586
8476,6/14/2021,12:15:00 AM,0,0.8993,23.076,109163,109163,4.8593
8477,6/14/2021,12:30:00 AM,0,0.8999,23.083,109163,109163,4.8599
8478,6/14/2021,12:45:00 AM,0,0.9003,22.998,109163,109163,4.8603
8479,6/14/2021,1:00:00 AM,0,0.9008,22.916,109163,109163,4.8608
8480,6/14/2021,1:15:00 AM,0,0.9007,22.83,109163,109163,4.8607
8481,6/14/2021,1:30:00 AM,0,0.8998,22.746,109163,109163,4.8598
8482,6/14/2021,1:45:00 AM,0,0.9012,22.66,109163,109163,4.8612
8483,6/14/2021,2:00:00 AM,0,0.9016,22.571,109163,109163,4.8616
8484,6/14/2021,2:15:00 AM,0,0.9005,22.497,109163,109163,4.8605
8485,6/14/2021,2:30:00 AM,0,0.9006,22.454,109163,109163,4.8606
8486,6/14/2021,2:45:00 AM,0,0.9005,22.406,109163,109163,4.8605
8487,6/14/2021,3:00:00 AM,0,0.9018,22.342,109163,109163,4.8618
8488,6/14/2021,3:15:00 AM,0,0.9008,22.26,109163,109163,4.8608
8489,6/14/2021,3:30:00 AM,0,0.9038,22.192,109163,109163,4.8638
8490,6/14/2021,3:45:00 AM,0,0.903,22.128,109163,109163,4.863
8491,6/14/2021,4:00:00 AM,0,0.9029,22.062,109163,109163,4.8629
8492,6/14/2021,4:15:00 AM,0,0.9034,21.99,109163,109163,4.8634
8493,6/14/2021,4:30:00 AM,0,0.9048,21.928,109163,109163,4.8648
8494,6/14/2021,4:45:00 AM,0,0.9041,21.865,109163,109163,4.8641
8495,6/14/2021,5:00:00 AM,0,0.9051,21.809,109163,109163,4.8651
8496,6/14/2021,5:15:00 AM,0,0.905,21.763,109163,109163,4.865
8497,6/14/2021,5:30:00 AM,0,0.9034,21.725,109163,109163,4.8634
8498,6/14/2021,5:45:00 AM,0,0.903,21.681,109163,109163,4.863
8499,6/14/2021,6:00:00 AM,0,0.9052,21.636,109163,109163,4.8652
8500,6/14/2021,6:15:00 AM,0,0.906,21.609,109163,109163,4.866
8501,6/14/2021,6:30:00 AM,0,0.9073,21.61,109163,109163,4.8673
8502,6/14/2021,6:45:00 AM,0,0.9083,21.643,109163,109163,4.8683
8503,6/14/2021,7:00:00 AM,0,0.9081,21.668,109163,109163,4.8681
8504,6/14/2021,7:15:00 AM,0,0.909,21.698,109163,109163,4.869
8505,6/14/2021,7:30:00 AM,0,0.9107,21.726,109163,109163,4.8707
8506,6/14/2021,7:45:00 AM,0,0.9181,21.739,109163,109163,4.8781
8507,6/14/2021,8:00:00 AM,0,0.921,21.739,109163,109163,4.881
8508,6/14/2021,8:15:00 AM,0,0.9205,21.752,109163,109163,4.8805
8509,6/14/2021,8:30:00 AM,0,0.9242,21.764,109163,109163,4.8842
8510,6/14/2021,8:45:00 AM,0,0.9298,21.761,109163,109163,4.8898
8511,6/14/2021,9:00:00 AM,0,0.9288,21.793,109163,109163,4.8888
8512,6/14/2021,9:15:00 AM,0,0.9307,21.833,109163,109163,4.8907
8513,6/14/2021,9:30:00 AM,0,0.9218,21.869,109163,109163,4.8818
8514,6/14/2021,9:45:00 AM,0,0.9217,21.895,109163,109163,4.8817
8515,6/14/2021,10:00:00 AM,0,0.9245,21.901,108985,108985,4.8845
8516,6/14/2021,10:15:00 AM,0,0.9265,21.895,108972,108972,4.8865
8517,6/14/2021,10:30:00 AM,0,0.9265,21.901,109039,109039,4.8865
8518,6/14/2021,10:45:00 AM,0,0.9266,21.934,109163,109163,4.8866
8519,6/14/2021,11:00:00 AM,0,0.9248,21.956,109163,109163,4.8848
8520,6/14/2021,11:15:00 AM,0,0.9205,21.98,109163,109163,4.8805
8521,6/14/2021,11:30:00 AM,0,0.9172,21.99,109163,109163,4.8772
8522,6/14/2021,11:45:00 AM,0,0.9148,22.003,109065,109065,4.8748
8523,6/14/2021,12:00:00 PM,0,0.9133,22.012,108870,108870,4.8733
8524,6/14/2021,12:15:00 PM,0,0.9112,22.029,108780,108780,4.8712
8525,6/14/2021,12:30:00 PM,0,0.9102,22.109,108912,108912,4.8702
8526,6/14/2021,12:45:00 PM,0,0.9101,22.247,109151,109151,4.8701
8527,6/14/2021,1:00:00 PM,0,0.9091,22.391,109163,109163,4.8691
8528,6/14/2021,1:15:00 PM,0,0.9082,22.533,109163,109163,4.8682
8529,6/14/2021,1:30:00 PM,0,0.9051,22.635,109163,109163,4.8651
8530,6/14/2021,1:45:00 PM,0,0.9058,22.709,109163,109163,4.8658
8531,6/14/2021,2:00:00 PM,0,0.9057,22.814,109163,109163,4.8657
8532,6/14/2021,2:15:00 PM,0,0.9109,22.985,109163,109163,4.8709
8533,6/14/2021,2:30:00 PM,0,0.9166,23.1,109163,109163,4.8766
8534,6/14/2021,2:45:00 PM,0,0.9152,23.337,109163,109163,4.8752
8535,6/14/2021,3:00:00 PM,0,0.9162,23.578,109163,109163,4.8762
8536,6/14/2021,3:15:00 PM,0,0.9162,23.771,109163,109163,4.8762
8537,6/14/2021,3:30:00 PM,0,0.9155,24.083,109163,109163,4.8755
8538,6/14/2021,3:45:00 PM,0,0.913,24.251,109163,109163,4.873
8539,6/14/2021,4:00:00 PM,0,0.9109,24.415,109163,109163,4.8709
8540,6/14/2021,4:15:00 PM,0,0.9121,24.642,109163,109163,4.8721
8541,6/14/2021,4:30:00 PM,0,0.9123,24.747,109163,109163,4.8723
8542,6/14/2021,4:45:00 PM,0,0.9131,24.861,109163,109163,4.8731
8543,6/14/2021,5:00:00 PM,0,0.9111,24.979,109163,109163,4.8711
8544,6/14/2021,5:15:00 PM,0,0.9065,25.071,109163,109163,4.8665
8545,6/14/2021,5:30:00 PM,0,0.9098,25.131,109163,109163,4.8698
8546,6/14/2021,5:45:00 PM,0,0.9063,25.182,109163,109163,4.8663
8547,6/14/2021,6:00:00 PM,0,0.8947,25.194,109163,109163,4.8547
8548,6/14/2021,6:15:00 PM,0,0.8901,25.19,109163,109163,4.8501
8549,6/14/2021,6:30:00 PM,0,0.8874,25.087,109163,109163,4.8474
8550,6/14/2021,6:45:00 PM,0,0.8873,25.079,109163,109163,4.8473
8551,6/14/2021,7:00:00 PM,0,0.8851,25.221,109163,109163,4.8451
8552,6/14/2021,7:15:00 PM,0,0.8853,25.337,109163,109163,4.8453
8553,6/14/2021,7:30:00 PM,0,0.8843,25.4,109163,109163,4.8443
8554,6/14/2021,7:45:00 PM,0,0.8834,25.334,109163,109163,4.8434
8555,6/14/2021,8:00:00 PM,0,0.8819,25.275,109163,109163,4.8419
8556,6/14/2021,8:15:00 PM,0,0.8786,25.285,109163,109163,4.8386
8557,6/14/2021,8:30:00 PM,0,0.8782,25.235,109163,109163,4.8382
8558,6/14/2021,8:45:00 PM,0,0.8758,25.087,109163,109163,4.8358
8559,6/14/2021,9:00:00 PM,0,0.8725,24.923,109163,109163,4.8325
8560,6/14/2021,9:15:00 PM,0,0.8738,24.767,109163,109163,4.8338
8561,6/14/2021,9:30:00 PM,0,0.8732,24.578,109163,109163,4.8332
8562,6/14/2021,9:45:00 PM,0,0.8705,24.534,109163,109163,4.8305
8563,6/14/2021,10:00:00 PM,0,0.8749,24.43,109163,109163,4.8349
8564,6/14/2021,10:15:00 PM,0,0.8757,24.338,109163,109163,4.8357
8565,6/14/2021,10:30:00 PM,0,0.8762,24.266,109163,109163,4.8362
8566,6/14/2021,10:45:00 PM,0,0.8772,24.185,109163,109163,4.8372
8567,6/14/2021,11:00:00 PM,0,0.8796,24.08,109163,109163,4.8396
8568,6/14/2021,11:15:00 PM,0,0.8781,23.983,109163,109163,4.8381
8569,6/14/2021,11:30:00 PM,0,0.875,23.902,109163,109163,4.835
8570,6/14/2021,11:45:00 PM,0,0.8762,23.825,109163,109163,4.8362
8571,6/15/2021,12:00:00 AM,0,0.8765,23.726,109163,109163,4.8365
8572,6/15/2021,12:15:00 AM,0,0.8784,23.647,109163,109163,4.8384
8573,6/15/2021,12:30:00 AM,0,0.8791,23.565,109163,109163,4.8391
8574,6/15/2021,12:45:00 AM,0,0.8779,23.491,109163,109163,4.8379
8575,6/15/2021,1:00:00 AM,0,0.8767,23.429,109163,109163,4.8367
8576,6/15/2021,1:15:00 AM,0,0.877,23.369,109163,109163,4.837
8577,6/15/2021,1:30:00 AM,0,0.8783,23.3,109163,109163,4.8383
8578,6/15/2021,1:45:00 AM,0,0.8784,23.222,109163,109163,4.8384
8579,6/15/2021,2:00:00 AM,0,0.878,23.139,109163,109163,4.838
8580,6/15/2021,2:15:00 AM,0,0.8777,23.091,109163,109163,4.8377
8581,6/15/2021,2:30:00 AM,0,0.8793,23.061,109163,109163,4.8393
